Código,Descripción,Referencia,Ud Medida,Grupo,Udad de Negocio,Proveedor,Ult Precio,Ult Costo,Precio Elite,Precio publico,%IVA,Margen,Codigo de barra,Diseño,Sub-Grupo,LINEA,UNIDAD REFERENCIADA,PRINCIPIO ACTIVO,categoria padre-hijo,descripcion (Notas Internas),nuevo iva,Unidad de Costo,Unidad de Medida,Nueva referencia producto,referencia producto - primera vez,referencia producto - segunda vez
32VIRBG04P2520,MEGLUDYNE * 100ML,2520,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,COOPERATIVA DE GANADEROS DEL CENTRO,80894.80048,66900,,,0,17.3,32VIRBG04P2520,MILILITROS,AINES,GANADERIA,INYECTABLE * 100ML,FLUNIXIN MEGLUMINE 50MG,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 100ML,sin iva,Unidades,Unidades,2520,2520,2520
12CELLG04P2436,MELALGIC * 10 ML GOTAS (MELOXICAM),2436,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,CELLS FARMACEUTICA,8769,6840,,,0,22,7708473111843,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 10ML,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 10ML,sin iva,Unidades,Unidades,2436,2436,2436
19CHALG04P1468,MELODOL 0.15% ORAL * 10 ML,1468,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS CHALVER DE COLOMBIA S.A.S,11250,9135,,,0,18.8,19CHALG04P1468,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 10ML,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 10ML,sin iva,Unidades,Unidades,1468,1468,1468
19CHALG04P1469,MELODOL SOL INY 0.5% * 10 ML,1469,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG04P1469,MILILITROS,AINES,MASCOTAS,INYECTABLE * 10ML,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 10ML,sin iva,Unidades,Unidades,1469,1469,1469
19CHALG04P1470,MELODOL SOL INY 2% *10 ML,1470,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG04P1470,MILILITROS,AINES,GANADERIA,INYECTABLE * 10ML,MELOXICAM 2%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 10ML,sin iva,Unidades,Unidades,1470,1470,1470
19CHALG04P1471,MELODOL SOL INY 2% FCO * 50 ML,1471,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG04P1471,MILILITROS,AINES,GANADERIA,INYECTABLE * 50ML,MELOXICAM 2%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 50ML,sin iva,Unidades,Unidades,1471,1471,1471
31VICAG04P1340,MELOVET INY * 10 ML,1340,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,VICAR FARMACEUTICA S.A.,12925.60976,10599,,,0,18,7707264579770,MILILITROS,AINES,GANADERIA,INYECTABLE * 10ML,MELOXICAM 2%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 10ML,sin iva,Unidades,Unidades,1340,1340,1340
31VICAG04P1341,MELOVET INY * 30 ML,1341,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,VICAR FARMACEUTICA S.A.,25557.31707,20957,,,0,18,7707264579787,MILILITROS,AINES,GANADERIA,INYECTABLE * 30ML,MELOXICAM 2%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 30ML,sin iva,Unidades,Unidades,1341,1341,1341
31VICAG04P1342,MELOVET INY * 50 ML,1342,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG04P1342,MILILITROS,AINES,GANADERIA,INYECTABLE * 50ML,MELOXICAM 2%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 50ML,sin iva,Unidades,Unidades,1342,1342,1342
38CALLG04P2810,MELOXIBEST FCO GOTERO * 10 ML,2810,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS CALLBEST LTDA,8312.67658,6708.33,,,0,19.3,7709990289985,MILILITRO,AINES,MASCOTAS,,"MELOXICAM 1,5MG",ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITRO // ,sin iva,Unidades,Unidades,2810,2810,2810
21PROVG04P1057,MELOXIC * 100 GR POMADA,1057,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG04P1057,GRAMOS,ANTIFLOGISTICO,GANADERIA,POMADA * 100GR,MELOXICAM-MENTOL-SALICILATO DE METILO- ALCANFOR- TREMENTINA- OXIDO DE ZINC,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // POMADA * 100GR,sin iva,Unidades,Unidades,1057,1057,1057
21PROVG04P1058,MELOXIC * 220 GR POMADA,1058,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG04P1058,GRAMOS,ANTIFLOGISTICO,GANADERIA,POMADA * 220GR,MELOXICAM-MENTOL-SALICILATO DE METILO- ALCANFOR- TREMENTINA- OXIDO DE ZINC,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // POMADA * 220GR,sin iva,Unidades,Unidades,1058,1058,1058
21PROVG04P1059,MELOXIC * 30 GR POMADA,1059,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG04P1059,GRAMOS,ANTIFLOGISTICO,GANADERIA,POMADA * 30GR,MELOXICAM-MENTOL-SALICILATO DE METILO- ALCANFOR- TREMENTINA- OXIDO DE ZINC,ANTIINFLAMATORIOS-ANALGESICOS / ANTIFLOGISTICO,GRAMOS // POMADA * 30GR,sin iva,Unidades,Unidades,1059,1059,1059
21PROVG04P1060,MELOXIC 0.15% ORAL * 10 ML,1060,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS PROVET S.A.S,14146.34,11600,,,0,18,770635800708,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 10ML,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 10ML,sin iva,Unidades,Unidades,1060,1060,1060
21PROVG04P1061,MELOXIC 0.5% INY * 10 ML,1061,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG04P1061,MILILITROS,AINES,MASCOTAS,INYECTABLE * 10ML,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 10ML,sin iva,Unidades,Unidades,1061,1061,1061
21PROVG04P1062,MELOXIC 2 MG CJA * 10 TABS,1062,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,LABORATORIOS PROVET S.A.S,24390,20000,,,0,18,21PROVG04P106,TABLETA,AINES,MASCOTAS,TABLETAS * 10,MELOXICAM 2MG,ANTIINFLAMATORIOS-ANALGESICOS / AINES,TABLETA // TABLETAS * 10,sin iva,Unidades,Unidades,1062,1062,1062
21PROVG04P1063,MELOXIC 2% INY * 50 ML,1063,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG04P1063,MILILITROS,AINES,GANADERIA,INYECTABLE * 50ML,MELOXICAM 2%,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 50ML,sin iva,Unidades,Unidades,1063,1063,1063
30VETLG04P2031,MELOXIMAX 1 MG BLISTER * 10 TABS,2031,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,VET LAT COLOMBIA S.A.S.,13455.9,9917,,,0,26.3,30VETLG04P2031,TABLETA,AINES,MASCOTAS,TABLETAS * 10,MELOXICAM 1MG,ANTIINFLAMATORIOS-ANALGESICOS / AINES,TABLETA // TABLETAS * 10,sin iva,Unidades,Unidades,2031,2031,2031
30VETLG04P2032,MELOXIMAX 3 MG BLISTER * 10 TABS,2032,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,VET LAT COLOMBIA S.A.S.,20415.19674,15046,,,0,26.3,30VETLG04P203,TABLETA,AINES,MASCOTAS,TABLETAS * 10,MELOXICAM 3MG,ANTIINFLAMATORIOS-ANALGESICOS / AINES,TABLETA // TABLETAS * 10,sin iva,Unidades,Unidades,2032,2032,2032
28VALLG04P1656,MELOXIPET * 10 ML,1656,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,VALLECILLA B. Y VALLECILLA M. & CIA. S.C,0,0,,,0,20,28VALLG04P1656,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 10ML,"MELOXICAM 1,5MG",ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 10ML,sin iva,Unidades,Unidades,1656,1656,1656
27PROCG04P1837,MELOXIPROC 0.15 ORAL * 10 ML,1837,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,PROCONVET SA,10389,8280,,,0,20.3,27PROCG04P183,MILILITROS,AINES,MASCOTAS,SUSPENSIÓN * 10ML,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // SUSPENSIÓN * 10ML,sin iva,Unidades,Unidades,1837,1837,1837
27PROCG04P1838,MELOXIPROC 0.5 INY. * 10 ML,1838,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,MASCOTAS,PROCONVET SA,19912,15870,,,0,20.3,27PROCG04P1838,MILILITROS,AINES,MASCOTAS,INYECTABLE * 10ML,NO APLICA,ANTIINFLAMATORIOS-ANALGESICOS / AINES,MILILITROS // INYECTABLE * 10ML,sin iva,Unidades,Unidades,1838,1838,1838
47PROCG02P2968,MEPROMAZIN 25MG CAJA X 8 COMPRIMIDOS,2968,UNIDAD,ANESTESICOS,MASCOTAS,PROCONVET SA,50213,40020,,,0,20.3,47PROCG02P2968,,ANESTESICOS,MASCOTAS,,NO APLICA,ANESTESICOS / ANESTESICOS, // ,sin iva,Unidades,Unidades,2968,2968,2968
31VICAG07P1343,METRILAC JGA * 19 GR,1343,UNIDAD,ANTIMICROBIANOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG07P1343,GRAMOS,ANTIBIOTICO,GANADERIA,JERINGA * 19GR,CEFAPIRINA BENZATINICA,ANTIMICROBIANOS / ANTIBIOTICO,GRAMOS // JERINGA * 19GR,sin iva,Unidades,Unidades,1343,1343,1343
21PROVG07P1064,METRIVET * 12 OVULOS,1064,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG07P1064,OVULO,ANTIBIOTICO,GANADERIA,OVULOS * 12,OXITETRACICLINA,ANTIMICROBIANOS / ANTIBIOTICO,OVULO // OVULOS * 12,sin iva,Unidades,Unidades,1064,1064,1064
21PROVG07P1065,METRIVET C JERINGA * 19 GR,1065,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG07P1065,GRAMOS,ANTIBIOTICO,GANADERIA,JERINGA * 19GR,CEFAPIRINA BENZATINICA,ANTIMICROBIANOS / ANTIBIOTICO,GRAMOS // JERINGA * 19GR,sin iva,Unidades,Unidades,1065,1065,1065
13CALIG07P2625,METRODIX 80 MG/ML SUSP. ORAL * 60 ML,2625,UNIDAD,ANTIMICROBIANOS,MASCOTAS,COMPAÑIA CALIFORNIA,8827.417381,7212,,,0,18.3,7707115301703,MILILITROS,ANTIBIOTICO,MASCOTAS,SUSPENSIÓN * 60ML,METRONIDAZOL BENZOILO,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 60ML,sin iva,Unidades,Unidades,2625,2625,2625
33WEISSG07P2295,METRONID PETS ORAL * 100 ML,2295,UNIDAD,ANTIMICROBIANOS,MASCOTAS,WEISS PHARMA SAS,25283,20100,,,0,22,33WEISSG07P2295,MILILITROS,ANTIBIOTICO,MASCOTAS,SUSPENSIÓN * 100ML,METRONIDAZOL BENZOILO,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 100ML,sin iva,Unidades,Unidades,2295,2295,2295
33WEISSG07P2296,METRONID PETS ORAL * 15 ML,2296,UNIDAD,ANTIMICROBIANOS,MASCOTAS,WEISS PHARMA SAS,10256,8000,,,0,22,33WEISSG07P22,MILILITROS,ANTIBIOTICO,MASCOTAS,SUSPENSIÓN * 15ML,METRONIDAZOL BENZOILO,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 15ML,sin iva,Unidades,Unidades,2296,2296,2296
33WEISSG07P2297,METRONID PETS ORAL * 50 ML,2297,UNIDAD,ANTIMICROBIANOS,MASCOTAS,WEISS PHARMA SAS,16667,13000,,,0,22,33WEISSG07P227,MILILITROS,ANTIBIOTICO,MASCOTAS,SUSPENSIÓN * 50ML,METRONIDAZOL BENZOILO,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 50ML,sin iva,Unidades,Unidades,2297,2297,2297
33WEISSG07P2298,METRONID PETS ORAL JGA * 5 ML,2298,UNIDAD,ANTIMICROBIANOS,MASCOTAS,WEISS PHARMA SAS,6289,5000,,,0,22,33WEISSG07P2298,MILILITROS,ANTIBIOTICO,MASCOTAS,SUSPENSIÓN * 5ML,METRONIDAZOL BENZOILO,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // SUSPENSIÓN * 5ML,sin iva,Unidades,Unidades,2298,2298,2298
49PROQG08P2974,METRONIDAZOL FRASCO * 120ML,2974,UNIDAD,ANTIPARASITARIOS,MASCOTAS,PROQUIVET SAS,12664,8700,,,0,23.3,49PROQG08P2974,,ANTIPARASITARIO,MASCOTAS,,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO, // ,sin iva,Unidades,Unidades,2974,2974,2974
29VECOG01P2217,METSULFURON 60% WG * 20 GR,2217,UNIDAD,AGRICOLAS,INSUMOS,VECOL S.A.,0,0,,,0,0,29VECOG01P2217,GRAMOS,HERBICIDA,INSUMOS,20 GR,METSULFURON METHYL,AGRICOLAS / HERBICIDA,GRAMOS // 20 GR,sin iva,Unidades,Unidades,2217,2217,2217
13CALIG06P2626,MIKOMAX * 200 MG * 10 TABS,2626,UNIDAD,ANTIMICOTICOS,MASCOTAS,COMPAÑIA CALIFORNIA,9871.481028,8065,,,0,18.3,7707115399885,TABLETA,ANTIMICOTICO,MASCOTAS,TABLETAS * 10,KETOCONAZOL,ANTIMICOTICOS / ANTIMICOTICO,TABLETA // TABLETAS * 10,sin iva,Unidades,Unidades,2626,2626,2626
32VIRBG08P2521,MILPRO (0.5-2 KG) 4MG/10MG CJA * 4 TABS,2521,UNIDAD,ANTIPARASITARIOS,MASCOTAS,COOPERATIVA DE GANADEROS DEL CENTRO,28899.63724,23900,,,0,17.3,32VIRBG08P2521,TABLETA,ANTIPARASITARIO,MASCOTAS,TABLETAS * 4,MILBEMICINA OXIMA- PRAZIQUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,TABLETA // TABLETAS * 4,sin iva,Unidades,Unidades,2521,2521,2521
32VIRBG08P2522,MILPRO (2-8 KG) 16MG/40MG CJA * 4 TABS,2522,UNIDAD,ANTIPARASITARIOS,MASCOTAS,COOPERATIVA DE GANADEROS DEL CENTRO,42200.72551,34900,,,0,17.3,32VIRBG08P2522,TABLETA,ANTIPARASITARIO,MASCOTAS,TABLETAS * 4,MILBEMICINA OXIMA- PRAZIQUANTEL,ANTIPARASITARIOS / ANTIPARASITARIO,TABLETA // TABLETAS * 4,sin iva,Unidades,Unidades,2522,2522,2522
19CHALG29P1472,MINAVIAR ANTIESTRES SOBRE * 25 GR,1472,UNIDAD,VITAMINAS Y MINERALES,AVICULTURA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,4617,3748.78,,,0,18.8,19CHALG29P147,GRAMOS,MULTIVITAMINICO,AVICULTURA,POLVO * 25GR,VITA A- B12- C- D- K3- K- SODIO,VITAMINAS Y MINERALES / MULTIVITAMINICO,GRAMOS // POLVO * 25GR,sin iva,Unidades,Unidades,1472,1472,1472
25NOVAG08P1771,MINTREL FORCE * 1 ML,1771,UNIDAD,ANTIPARASITARIOS,MASCOTAS,NOVALFARM LTDA,6930,5544,,,0,20,25NOVAG08P1771,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 10ML,NO APLICA,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 10ML,sin iva,Unidades,Unidades,1771,1771,1771
25NOVAG08P1772,MINTREL FORCE * 2 ML,1772,UNIDAD,ANTIPARASITARIOS,MASCOTAS,NOVALFARM LTDA,8403,6722,,,0,20,25NOVAG08P177,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 2ML,PRAZICUANTEL- FENBENDAZOL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 2ML,sin iva,Unidades,Unidades,1772,1772,1772
25NOVAG08P1773,MINTREL FORCE * 5 ML,1773,UNIDAD,ANTIPARASITARIOS,MASCOTAS,NOVALFARM LTDA,0,0,,,0,20,25NOVAG08P1773,MILILITROS,ANTIPARASITARIO,MASCOTAS,JERINGA * 5ML,PRAZICUANTEL- FENBENDAZOL,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 5ML,sin iva,Unidades,Unidades,1773,1773,1773
17BUSSG29P2250,MIRRAPEL CACHORROS * 120 ML,2250,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,26805.39,21900,,,5,18.3,7702578825025,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 120ML,VITA A-B5- B6- B7- D3- E- ZINC- SELENIO- INOSITOL- OMEGAS 3-6-9- ACIDO ARAQUIDONICO- ACIDO EICOSAPENTAENOICO- DOCOSAPENTAENOICO- DOCOSAHEXAENOICO-,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 120ML,IVA Ventas 5%,Unidades,Unidades,2250,2250,2250
17BUSSG29P2251,MIRRAPEL CACHORROS * 236 ML,2251,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,42227.66218,34500,,,5,18.3,7702578825032,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 236ML,VITA A-B5- B6- B7- D3- E- ZINC- SELENIO- INOSITOL- OMEGAS 3-6-9- ACIDO ARAQUIDONICO,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 236ML,IVA Ventas 5%,Unidades,Unidades,2251,2251,2251
17BUSSG27P2252,MIRRAPEL EQUINOS AVANCED * 2 KILOS,2252,UNIDAD,SUPLEMENTOS ALIMENTICIOS,EQUINOS,LABORATORIOS BUSSIE S.A,0,0,,,5,18.3,17BUSSG27P2252,KILOGRAMO,SUPLEMENTOS ALMENTICIOS,EQUINOS,POLVO * 2 KILOS,ACIDO ALFA LINOLENICO- ACIDO LINOLEICO- ACIDO OLEICO- VITA A E C- PIRIDOXINA- BIOTINA- METOININA- LISINA-ZINC- AZUFRE,SUPLEMENTOS ALIMENTICIOS / SUPLEMENTOS ALMENTICIOS,KILOGRAMO // POLVO * 2 KILOS,IVA Ventas 5%,Unidades,Unidades,2252,2252,2252
17BUSSG29P2253,MIRRAPEL GATOS * 120 ML,2253,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,26805.39,21900,,,5,18.3,7702578830012,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 120ML,VITA A-B5- B6- B7- D3- E- ZINC- SELENIO- INOSITOL- OMEGAS 3-6-9- ACIDO ARAQUIDONICO,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 120ML,IVA Ventas 5%,Unidades,Unidades,2253,2253,2253
17BUSSG29P2254,MIRRAPEL OLEOSO  * 236 ML,2254,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,42227.66218,34500,,,5,18.3,7702578829016,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 236ML,VITA A-B5- B6- B7- D3- E- ZINC- SELENIO- INOSITOL- OMEGAS 3-6-9- ACIDO ARAQUIDONICO,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 236ML,IVA Ventas 5%,Unidades,Unidades,2254,2254,2254
17BUSSG29P2255,MIRRAPEL OLEOSO * 120 ML,2255,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,26805.39,21900,,,5,18.3,7702578829023,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 120ML,VITA A-B5- B6- B7- D3- E- ZINC- SELENIO- INOSITOL- OMEGAS 3-6-9- ACIDO ARAQUIDONICO,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 120ML,IVA Ventas 5%,Unidades,Unidades,2255,2255,2255
17BUSSG29P2256,MIRRAPEL PETS AVANCED * 300 GR,2256,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,30477.36,24900,,,5,18.3,7702578327246,GRAMOS,MULTIVITAMINICO,MASCOTAS,POLVO * 300GR,VITA A-B5- B6- B7- C- D3- E- ZINC- OMEGAS 3-6-9- COLINA- AZUFRE,VITAMINAS Y MINERALES / MULTIVITAMINICO,GRAMOS // POLVO * 300GR,IVA Ventas 5%,Unidades,Unidades,2256,2256,2256
17BUSSG29P2257,MIRRAPEL PETS AVANCED * 600 GR,2257,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,0,0,,,5,18.3,17BUSSG29P2257,GRAMOS,MULTIVITAMINICO,MASCOTAS,POLVO * 600GR,VITA A-B5- B6- B7- C- D3- E- ZINC- OMEGAS 3-6-9- COLINA- AZUFRE,VITAMINAS Y MINERALES / MULTIVITAMINICO,GRAMOS // POLVO * 600GR,IVA Ventas 5%,Unidades,Unidades,2257,2257,2257
17BUSSG29P2258,MIRRAPEL SENIOR * 120 ML,2258,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,26805.39,21900,,,5,18.3,7702578831019,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 120ML,VITA A-B5- B6- B7- D3- E- ZINC- SELENIO- INOSITOL- OMEGAS 3-6-9- ACIDO ARAQUIDONICO- CONDROITINA- GLUCOSAMINA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 120ML,IVA Ventas 5%,Unidades,Unidades,2258,2258,2258
17BUSSG29P2259,MIRRAPEL SENIOR * 236 ML,2259,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS BUSSIE S.A,0,0,,,5,18.3,17BUSSG29P2259,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 236ML,VITA A-B5- B6- B7- D3- E- ZINC- SELENIO- INOSITOL- OMEGAS 3-6-9- ACIDO ARAQUIDONICO- CONDROITINA- GLUCOSAMINA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 236ML,IVA Ventas 5%,Unidades,Unidades,2259,2259,2259
24LZOOG29P1595,MITRA ORAL * 120 ML (OMEGA 3 Y 6),1595,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS ZOO S.A.S.,0,0,,,0,18.3,24LZOOG29P1595,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 120ML,VITA A- B4- B6- B7- D3- E- ZINC- SODIO- INOSITOL- OMEGA 3- 6- 9- AA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 120ML,sin iva,Unidades,Unidades,1595,1595,1595
26PHARG25P2182,MODERGAN G.A * 250 ML (MULTIVITAMINICO),2182,UNIDAD,PROMOTORES DE CRECIMIENTO,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG25P2182,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 250ML,VITA B12- E- AMINOA- COBRE- ZINC,PROMOTORES DE CRECIMIENTO / MULTIVITAMINICO,MILILITROS // INYECTABLE * 250ML,sin iva,Unidades,Unidades,2182,2182,2182
26PHARG25P2183,MODERGAN G.A * 50 ML (MULTIVITAMINICO),2183,UNIDAD,PROMOTORES DE CRECIMIENTO,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG25P2183,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 50ML,VITA B12- E- AMINOA- COBRE- ZINC,PROMOTORES DE CRECIMIENTO / MULTIVITAMINICO,MILILITROS // INYECTABLE * 50ML,sin iva,Unidades,Unidades,2183,2183,2183
26PHARG25P2184,MODERGAN G.A * 500 ML (MULTIVITAMINICO),2184,UNIDAD,PROMOTORES DE CRECIMIENTO,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG25P2184,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 500ML,VITA B12- E- AMINOA- COBRE- ZINC,PROMOTORES DE CRECIMIENTO / MULTIVITAMINICO,MILILITROS // INYECTABLE * 500ML,sin iva,Unidades,Unidades,2184,2184,2184
26PHARG29P2185,MODERGAN NF * 4000 ML,2185,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG29P2185,MILILITROS,SUPLEMENTOS ALMENTICIOS,GANADERIA,SUSPENSIÓN * 4000ML,VITA E B12- LISINA- METIONINA- VALINA- ARGININA- LEUCINA- TREONINA- TRIPTOFANO- L CARNITINA- SULFATO DE ZINC- SULFATO DE COBRE,VITAMINAS Y MINERALES / SUPLEMENTOS ALMENTICIOS,MILILITROS // SUSPENSIÓN * 4000ML,sin iva,Unidades,Unidades,2185,2185,2185
26PHARG25P2186,MODERGAN NF ORAL * 1 LT (MULTIVITAMINICO),2186,UNIDAD,PROMOTORES DE CRECIMIENTO,GANADERIA,PHARVET S.A.S,0,0,,,0,20,26PHARG25P2186,LITROS,MULTIVITAMINICO,GANADERIA,SUSPENSIÓN * 1 LITRO,VITA B12- E- AMINOA- COBRE- ZINC,PROMOTORES DE CRECIMIENTO / MULTIVITAMINICO,LITROS // SUSPENSIÓN * 1 LITRO,sin iva,Unidades,Unidades,2186,2186,2186
