Código,Descripción,Referencia,Ud Medida,Grupo,Udad de Negocio,Proveedor,Ult Precio,Ult Costo,Precio Elite,Precio publico,%IVA,Margen,Codigo de barra,Diseño,Sub-Grupo,LINEA,UNIDAD REFERENCIADA,PRINCIPIO ACTIVO,categoria padre-hijo,descripcion (Notas Internas)
14HEELG18P1938,GRAPHITES HOMACCORD HUM * 5 AMP,1938,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1938,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
37INSMG20P2764,GUANTE NITRILO AZUL TALLA L * 100 UND,2764,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2764,CAJA,INSUMO,INSUMOS,CAJA,NO APLICA,INSUMOS MEDICOS / INSUMO,CAJA // CAJA
37INSMG20P2765,GUANTE NITRILO MICRO-TOUCH TALLA L * 100 PARES,2765,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2765,CAJA,INSUMO,INSUMOS,CAJA,NO APLICA,INSUMOS MEDICOS / INSUMO,CAJA // CAJA
37INSMG20P2766,GUANTE NITRILO MICRO-TOUCH TALLA M * 100 PARES,2766,UNIDAD,INSUMOS MEDICOS,INSUMOS,INSMEVET S EN C,0,0,,,0,0,37INSMG20P2766,CAJA,INSUMO,INSUMOS,CAJA,NO APLICA,INSUMOS MEDICOS / INSUMO,CAJA // CAJA
20ERMAG16P1689,GUAYACOLATO DE GLICERILO * 500 ML,1689,UNIDAD,ESPECIALIDADES MEDICAS,GANADERIA,LABORATORIOS ERMA S.A.,0,0,,,0,19.3,20ERMAG16P1689,MILILITROS,ANESTESICOS,GANADERIA,INYECTABLE * 500ML,GLUAYACOLATO DE GLICERILO- DEXTROSA,ESPECIALIDADES MEDICAS / ANESTESICOS,MILILITROS // INYECTABLE * 500ML
18CALIG10P1987,GUMBOVAC * 1000 DOSIS,1987,UNIDAD,BIOLOGICOS,AVICULTURA,LABORATORIOS LAVERLAM,0,0,,,0,19.3,18CALIG10P1987,DOSIS,VACUNAS,AVICULTURA,SOLUCION*1000DOSIS,VIRUS DE GUMBORO,BIOLOGICOS / VACUNAS,DOSIS // SOLUCION*1000DOSIS
19CHALG08P1460,GUSANTROL AEROSOL * 500 ML,1460,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG08P1460,MILILITROS,,GANADERIA,SPRAY * 500ML,TRICLORFON- FENOL- ACEITE DE PINO,ANTIPARASITARIOS / ,MILILITROS // SPRAY * 500ML
19CHALG08P1461,GUSANTROL UNGUENTO * 220 GR,1461,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG08P1461,GRAMOS,,GANADERIA,220GR,TRICLORFON- FENOL- ACEITE DE PINO,ANTIPARASITARIOS / ,GRAMOS // 220GR
19CHALG08P1462,GUSANTROL UNGUENTO * 60 GR,1462,UNIDAD,ANTIPARASITARIOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,8560,6951.19,,,0,18.8,7703889114655,GRAMOS,,GANADERIA,60GR,TRICLORFON- FENOL- ACEITE DE PINO,ANTIPARASITARIOS / ,GRAMOS // 60GR
14HEELG18P1939,HAMAMELIS HOMACCORD GOTAS * 30 ML,1939,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1939,MILILITROS,HOMEOPATICO,HUMANOS,SUSPENSIÓN * 30ML,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,MILILITROS // SUSPENSIÓN * 30ML
31VICAG29P1318,HEMATURINA * 10 GR,1318,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,VICAR FARMACEUTICA S.A.,4584,3759,,,0,18,31VICAG29P1318,GRAMOS,MULTIVITAMINICO,MASCOTAS,POLVO * 10GR,GLUCONATO DE CALCIO- CARBONATO DE CALCIO- FOSFATO DE CALCIO,VITAMINAS Y MINERALES / MULTIVITAMINICO,GRAMOS // POLVO * 10GR
21PROVG29P1048,HEMAVET B12 ORAL * 100 ML PETS,1048,UNIDAD,VITAMINAS Y MINERALES,MASCOTAS,LABORATORIOS PROVET S.A.S,18140.59756,14875.29,,,0,18,21PROVG29P1048,MILILITROS,MULTIVITAMINICO,MASCOTAS,SUSPENSIÓN * 100ML,VITA B1- B2- B3- B5- B6- B7- B12,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // SUSPENSIÓN * 100ML
21PROVG29P1049,HEMAVET ORAL * LITRO,1049,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,LABORATORIOS PROVET S.A.S,0,0,,,0,18,21PROVG29P1049,LITROS,MULTIVITAMINICO,GANADERIA,SUSPENSIÓN * LITRO,VITA B1- B2- B3- B5- B6- B7- B12,VITAMINAS Y MINERALES / MULTIVITAMINICO,LITROS // SUSPENSIÓN * LITRO
41GABRG25P2835,HEMOLITAN PET * 30 ML,2835,UNIDAD,SUPLEMENTOS ALIMENTICIOS,MASCOTAS,GABRICA S.A,34039,27810,,,5,18.3,7898053580234,MILILITRO,MULTIVITAMINICO,MASCOTAS,,VIT B1- B2- B12- B6- B9- K3- HIERRO- COBALTO- COBRE- ZINC- CALCIO- GLUCOSA,SUPLEMENTOS ALIMENTICIOS / MULTIVITAMINICO,MILILITRO // 
22SERVG07P1154,HEMOPAR B12 S.I * 100 ML,1154,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,42972.84,34808,,,0,19,7707007403003,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 100ML,DIACETURATO DE DIMI- OXITETRACICLINA- ANTIPI- B12,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 100ML
22SERVG07P1155,HEMOPAR B12 S.I * 250 ML,1155,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,7707007403027,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 250ML,DIACETURATO DE DIMI- OXITETRACICLINA- ANTIPI- B12,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 250ML
22SERVG07P1233,HEMOPAR B12 S.I * 250 ML+ HEMOPAR B12 S.I * 100 ML,1233,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,130602.4691,105788,,,0,19,22SERVG07P1233,,ANTIBIOTICO,GANADERIA,TABLETAS * 100,NO APLICA,ANTIMICROBIANOS / ANTIBIOTICO, // TABLETAS * 100
22SERVG07P1156,HEMOPAR B12 S.I * 30 ML,1156,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,18874.07407,15288,,,0,19,7707007403010,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 30ML,DIACETURATO DE DIMI- OXITETRACICLINA- ANTIPI- B12,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 30ML
22SERVG07P1157,HEMOPAR B12 S.I * 500 ML,1157,UNIDAD,ANTIMICROBIANOS,GANADERIA,LABORATORIOS SERVINSUMOS S.A,161777.7778,131040,,,0,19,7707007403034,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 500ML,DIACETURATO DE DIMI- OXITETRACICLINA- ANTIPI- B12,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 500ML
27PROCG18P1826,HEMOPET FCO * 30 CAPS.,1826,UNIDAD,HOMEOPATICOS,MASCOTAS,PROCONVET SA,38670,30820,,,0,20.3,27PROCG18P1826,CAPSULA,HOMEOPATICO,MASCOTAS,30 CAPSULAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,CAPSULA // 30 CAPSULAS
31VICAG07P1319,HEMOSAN * 50 ML + CACODIL B-15 * 50 ML,1319,UNIDAD,ANTIMICROBIANOS,GANADERIA,VICAR FARMACEUTICA S.A.,29357,24073,,,0,18,31VICAG07P131,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 50ML,"DIACETURATO- OXI, ANTIPI, B12",ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 50ML
31VICAG07P1320,HEMOSAN S.I * 30 ML,1320,UNIDAD,ANTIMICROBIANOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG07P1320,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 30ML,DIACETURATO DE DIMI- OXITETRACICLINA- ANTIPI- B12,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 30ML
31VICAG07P1321,HEMOSAN S.I * 50 ML,1321,UNIDAD,ANTIMICROBIANOS,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG07P1321,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 30ML,DIACETURATO DE DIMI- OXITETRACICLINA- ANTIPI- B12,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 30ML
14HEELG18P1940,HEPAR COMP. CJA * 5 AMP,1940,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1940,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
36BIOSG27P0065,HEPATIC-CARE FRASCO * 30 TABLETAS,65,UNIDAD,SUPLEMENTOS ALIMENTICIOS,MASCOTAS,BIOSTAR PHARMACEUTICAL S.A.,71392.40506,56400,,,0,21,36BIOSG27P0065,TABLETA,SUPLEMENTOS ALMENTICIOS,MASCOTAS,TABLETAS,VITA C- E- FOSFATIDO DE FLAVOLIGNANO- AMINOA- SELENIO- ZINC- COBRE- CELENIO- CROMO- COLINA- INOSITOL,SUPLEMENTOS ALIMENTICIOS / SUPLEMENTOS ALMENTICIOS,TABLETA // TABLETAS
27PROCG18P1827,HEPATOPET FCO * 30 CAPS.,1827,UNIDAD,HOMEOPATICOS,MASCOTAS,PROCONVET SA,0,0,,,0,20.3,27PROCG18P1827,CAPSULA,HOMEOPATICO,MASCOTAS,30 CAPSULAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,CAPSULA // 30 CAPSULAS
14HEELG18P1941,HEPEEL * 50 TABLETAS,1941,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1941,TABLETA,HOMEOPATICO,HUMANOS,TABLETAS * 50,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,TABLETA // TABLETAS * 50
14HEELG18P1942,HEPEEL ESPECIALDAD CJA * 5 AMP,1942,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1942,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
16INVEG09P1888,HEXOCLEEN SPRAY * 120 ML,1888,UNIDAD,ANTISEPTICOS-DESINFECTANTES,MASCOTAS,INVET SA,29082,23760,,,0,18.3,16INVEG09P188,MILILITROS,ANTISEPTICO,MASCOTAS,SOLUCION * 120ML,CLORHEXIDINA 2%,ANTISEPTICOS-DESINFECTANTES / ANTISEPTICO,MILILITROS // SOLUCION * 120ML
20ERMAG29P1690,HIERRO DEXTRAN ERMA * 20 ML,1690,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,LABORATORIOS ERMA S.A.,12722.00743,10266.67,,,0,19.3,7707363800409,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 20ML,HIERRO DEXTRAN,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 20ML
16INVEG184027,HIMPYRIN * 30 ML,4027,UNIDAD,HOMEOPATICOS,MASCOTAS,INVET SA,54308,44370,,,0,18.3,16INVEG184027,UNIDAD,,MASCOTAS,30 ML,NO APLICA,HOMEOPATICOS / ,UNIDAD // 30 ML
32VIRBG08P2513,HIPPOTAL CJA * 6 JGA,2513,UNIDAD,ANTIPARASITARIOS,EQUINOS,COOPERATIVA DE GANADEROS DEL CENTRO,0,0,,,0,10.3,32VIRBG08P2513,CAJA,ANTIPARASITARIO,EQUINOS,CAJA * 6,MEBENDAZOL,ANTIPARASITARIOS / ANTIPARASITARIO,CAJA // CAJA * 6
27PROCG18P1828,HOMEOPROC ALLERGIC FCO*30 TABLETAS,1828,UNIDAD,HOMEOPATICOS,MASCOTAS,PROCONVET SA,0,0,,,0,20.3,27PROCG18P1828,TABLETA,HOMEOPATICO,MASCOTAS,TABLETAS * 30,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,TABLETA // TABLETAS * 30
14HEELG18P1943,HORMEEL ESPECIALIDAD CJA * 5 AMP,1943,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1943,AMPOLLA,HOMEOPATICO,HUMANOS,5 AMPOLLAS,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,AMPOLLA // 5 AMPOLLAS
14HEELG18P1944,HORMEEL SNT FRASCO * 30 ML,1944,UNIDAD,HOMEOPATICOS,HUMANOS,HEEL COLOMBIA LTDA,0,0,,,0,0,14HEELG18P1944,MILILITROS,HOMEOPATICO,HUMANOS,SUSPENSIÓN * 30ML,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,MILILITROS // SUSPENSIÓN * 30ML
31VICAG19P1323,HORMOFISINA * 10 ML,1323,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,6085.37,4990,,,0,18,7707264576793,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 10ML,OXITOCINA 10UI,HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 10ML
31VICAG19P1322,HORMOFISINA * 100 ML,1322,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,0,0,,,0,18,31VICAG19P1322,MILILITROS,HORMONALES,GANADERIA,INYECTABLE * 100ML,OXITOCINA 10UI,HORMONALES / HORMONALES,MILILITROS // INYECTABLE * 100ML
31VICAG19P2739,HORMOFISINA * 50 ML,2739,UNIDAD,HORMONALES,GANADERIA,VICAR FARMACEUTICA S.A.,22134,18150,,,0,18,31VICAG19P2739,UNIDAD,HORMONALES,GANADERIA,FRASCO * 50ML,NO APLICA,HORMONALES / HORMONALES,UNIDAD // FRASCO * 50ML
22SERVG29P1158,HYDROHEALTH * 500 ML,1158,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,LABORATORIOS SERVINSUMOS S.A,1.234567901,1,,,0,19,22SERVG29P1158,MILILITROS,MULTIVITAMINICO,GANADERIA,INYECTABLE * 500ML,VITA B1- B2- B3- B6- B5- B12- SODIO- POTASIO- MAGNESIO- AMINOA- GLUTAMATO- DEXTROSA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITROS // INYECTABLE * 500ML
15ICOFG08P2094,ICOFASIOL * 30 ML,2094,UNIDAD,ANTIPARASITARIOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG08P2094,MILILITROS,ANTIPARASITARIO,GANADERIA,JERINGA * 30ML,FENBENDAZOL- TRICLABENDAZOL ,ANTIPARASITARIOS / ANTIPARASITARIO,MILILITROS // JERINGA * 30ML
15ICOFG07P2095,ICOFLUCINA 4000.000 UI * 20 ML,2095,UNIDAD,ANTIMICROBIANOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG07P2095,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 20ML,PENICILINA PROCAINICA- ESTREPTOMICINA- FLUMETASONA,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 20ML
15ICOFG07P2096,ICOFLUCINA 6000.000 UI * 30 ML,2096,UNIDAD,ANTIMICROBIANOS,GANADERIA,ICOFARMA S.A,0,0,,,0,20,15ICOFG07P2096,MILILITROS,ANTIBIOTICO,GANADERIA,INYECTABLE * 30ML,PENICILINA PROCAINICA- ESTREPTOMICINA- FLUMETASONA,ANTIMICROBIANOS / ANTIBIOTICO,MILILITROS // INYECTABLE * 30ML
15ICOFG21P2097,ICORNOL * 50 GR,2097,UNIDAD,INSUMOS PECUARIOS,GANADERIA,ICOFARMA S.A,20637.5,16510,,,0,20,7707175803070,GRAMOS,INSUMO,GANADERIA,50 GR,HIDROXIDO DE CALCIO- HIODROXIDO DE SODIO ,INSUMOS PECUARIOS / INSUMO,GRAMOS // 50 GR
31VICAG08P1324,IMICAR * 10 ML,1324,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,27718.29268,22729,,,0,18,77072645574478,MILILITROS,HEMOPARASITICIDA,GANADERIA,INYECTABLE * 10ML,DIPROPIONATO DE IMDOCARB,ANTIPARASITARIOS / HEMOPARASITICIDA,MILILITROS // INYECTABLE * 10ML
31VICAG08P1325,IMICAR * 100 ML,1325,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,174542.6829,143125,,,0,18,31VICAG08P1325,MILILITROS,HEMOPARASITICIDA,GANADERIA,INYECTABLE * 100ML,DIPROPIONATO DE IMDOCARB,ANTIPARASITARIOS / HEMOPARASITICIDA,MILILITROS // INYECTABLE * 100ML
31VICAG08P1326,IMICAR * 50 ML,1326,UNIDAD,ANTIPARASITARIOS,GANADERIA,VICAR FARMACEUTICA S.A.,94587.80488,77562,,,0,18,7707264574485,MILILITROS,HEMOPARASITICIDA,GANADERIA,INYECTABLE * 50ML,DIPROPIONATO DE IMDOCARB,ANTIPARASITARIOS / HEMOPARASITICIDA,MILILITROS // INYECTABLE * 50ML
32VIRBG08P2514,IMIDOGAN * 100 ML,2514,UNIDAD,ANTIPARASITARIOS,GANADERIA,COOPERATIVA DE GANADEROS DEL CENTRO,141354.2926,116900,,,0,17.3,32VIRBG08P2514,MILILITROS,HEMOPARASITICIDA,GANADERIA,INYECTABLE * 100ML,DIPROPIONATO DE IMDOCARB,ANTIPARASITARIOS / HEMOPARASITICIDA,MILILITROS // INYECTABLE * 100ML
16INVEG24P1889,IMMUNOL * 100 ML,1889,UNIDAD,PRODUCTOS NATURALES,MASCOTAS,INVET SA,55532,45370,,,0,18.3,16INVEG24P188,MILILITROS,AYURVEDICO,MASCOTAS,SUSPENSIÓN * 100ML,NO APLICA,PRODUCTOS NATURALES / AYURVEDICO,MILILITROS // SUSPENSIÓN * 100ML
36BIOSG29P0066,IMPULSOR * 10 ML,66,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,14345.98734,11333.33,,,0,21,36BIOSG29P0066,MILILITRO,MULTIVITAMINICO,GANADERIA,,VIT A- D- E- B12- ISOLEUCINA- GLICINA- LISINA- LEU,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 
36BIOSG29P0067,IMPULSOR * 250 ML,67,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG29P0067,MILILITRO,MULTIVITAMINICO,GANADERIA,250 ML,VIT A- D- E- B12- ISOLEUCINA- GLICINA- LISINA- LEU,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 250 ML
36BIOSG29P0068,IMPULSOR * 50 ML,68,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,24893.67089,19666,,,0,21,36BIOSG29P0068,MILILITRO,MULTIVITAMINICO,GANADERIA,,VIT A- D- E- B12- ISOLEUCINA- GLICINA- LISINA- LEU,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 
36BIOSG29P0069,IMPULSOR * 500 ML,69,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG29P0069,MILILITRO,MULTIVITAMINICO,GANADERIA,500 ML,VIT A- D- E- B12- ISOLEUCINA- GLICINA- LISINA- LEU,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 500 ML
36BIOSG29P0070,IMPULSOR FE * 10 ML (REGULADOR-ENEGIZANTE),70,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,21518.98734,17000,,,0,21,7707327442270,MILILITRO,MULTIVITAMINICO,GANADERIA,,VITA A- B1- B2- B3- B6- B12- D3- E- SODIO- COBRE- POTASIO- COBLTO- ZINC- MAGNESIO- SODIO AMINOA- ATP- FRUCTOSA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 
36BIOSG29P0071,IMPULSOR FE * 100 ML (REGULADOR-ENEGIZANTE),71,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG29P0071,MILILITRO,MULTIVITAMINICO,GANADERIA,100ML,VITA A- B1- B2- B3- B6- B12- D3- E- SODIO- COBRE- POTASIO- COBLTO- ZINC- MAGNESIO- SODIO AMINOA- ATP- FRUCTOSA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 100ML
36BIOSG29P0072,IMPULSOR FE * 250 ML (REGULADOR-ENEGIZANTE),72,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG29P0072,MILILITRO,MULTIVITAMINICO,GANADERIA,250 ML,VITA A- B1- B2- B3- B6- B12- D3- E- SODIO- COBRE- POTASIO- COBLTO- ZINC- MAGNESIO- SODIO AMINOA- ATP- FRUCTOSA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 250 ML
36BIOSG29P0073,IMPULSOR FE * 50 ML (REGULADOR-ENEGIZANTE),73,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,39240.50633,31000,,,0,21,7707327442294,MILILITRO,MULTIVITAMINICO,GANADERIA,,VITA A- B1- B2- B3- B6- B12- D3- E- SODIO- COBRE- POTASIO- COBLTO- ZINC- MAGNESIO- SODIO AMINOA- ATP- FRUCTOSA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 
36BIOSG29P0074,IMPULSOR FE * 500 ML (REGULADOR-ENEGIZANTE),74,UNIDAD,VITAMINAS Y MINERALES,GANADERIA,BIOSTAR PHARMACEUTICAL S.A.,240506.3291,190000,,,0,21,7707327442324,MILILITRO,MULTIVITAMINICO,GANADERIA,500 ML,VITA A- B1- B2- B3- B6- B12- D3- E- SODIO- COBRE- POTASIO- COBLTO- ZINC- MAGNESIO- SODIO AMINOA- ATP- FRUCTOSA,VITAMINAS Y MINERALES / MULTIVITAMINICO,MILILITRO // 500 ML
18CALIG10P1988,IMUNO-VET * 1 DOSIS (QUINTUPLE),1988,UNIDAD,BIOLOGICOS,MASCOTAS,LABORATORIOS LAVERLAM,0,0,,,0,19.3,18CALIG10P1988,DOSIS,VACUNAS,MASCOTAS,INYECTABLE * 1 DOSIS,VIRUS DE DISTEMPER- PARVOVIRUS CANINOS- ADENOVIRUS CANINO TIPO 2-  PARAINFLUENZA- LEPTOSPIRA CANICOLA- ICTEROHAEMORRHAGIAE,BIOLOGICOS / VACUNAS,DOSIS // INYECTABLE * 1 DOSIS
18CALIG10P1989,INFERVAC * 10 ML,1989,UNIDAD,BIOLOGICOS,MASCOTAS,LABORATORIOS LAVERLAM,100292,78729,,,0,21.5,18CALIG10P198,MILILITROS,INMUNOESTIMULANTE,MASCOTAS,INYECTABLE * 10ML,CELU INACTI PROPIONIBACTERIUM- GRANULOSUM,BIOLOGICOS / INMUNOESTIMULANTE,MILILITROS // INYECTABLE * 10ML
19CHALG04P1463,INFLACOR FCO * 10 ML,1463,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,35915,29163,,,0,18.8,19CHALG04P146,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 10ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 10ML
19CHALG04P1464,INFLACOR FCO * 20 ML,1464,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,58597,47581,,,0,18.8,19CHALG04P1464,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 20ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 20ML
19CHALG04P1465,INFLACOR FCO * 5 ML,1465,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,22395,18185,,,0,18.8,19CHALG04P1465,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 5ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 5ML
19CHALG04P1466,INFLACOR FCO * 50 ML,1466,UNIDAD,ANTIINFLAMATORIOS-ANALGESICOS,GANADERIA,LABORATORIOS CHALVER DE COLOMBIA S.A.S,0,0,,,0,20,19CHALG04P1466,MILILITROS,CORTICOIDES,GANADERIA,INYECTABLE * 50ML,BETAMETASONA,ANTIINFLAMATORIOS-ANALGESICOS / CORTICOIDES,MILILITROS // INYECTABLE * 50ML
18CALIG10P1990,INMUNAIR ORAL * 20 ML,1990,UNIDAD,BIOLOGICOS,MASCOTAS,LABORATORIOS LAVERLAM,18125,14228,,,0,21.5,18CALIG10P199,MILILITROS,INMUNOESTIMULANTE,MASCOTAS,SUSPENSIÓN * 20ML,CELU INACTI PROPIONIBACTERIUM- GRANULOSUM- E COLI,BIOLOGICOS / INMUNOESTIMULANTE,MILILITROS // SUSPENSIÓN * 20ML
36BIOSG2710075,INMUNE CARE FRASCO * 30 TABLETAS,74,UNIDAD,SUPLEMENTOS ALIMENTICIOS,MASCOTAS,BIOSTAR PHARMACEUTICAL S.A.,0,0,,,0,21,36BIOSG2710075,TABLETA,SUPLEMENTOS ALMENTICIOS,MASCOTAS,TABLETAS,MULTICOMPONENTE- ATP- MOS- FOS- CASEINA- LEVADU,SUPLEMENTOS ALIMENTICIOS / SUPLEMENTOS ALMENTICIOS,TABLETA // TABLETAS
18CALIG10P1991,INMUNOCEL INY * 50 ML,1991,UNIDAD,BIOLOGICOS,GANADERIA,LABORATORIOS LAVERLAM,0,0,,,0,19.3,18CALIG10P1991,MILILITROS,INMUNOESTIMULANTE,GANADERIA,INYECTABLE * 50ML,CELU INACTI PROPIONIBACTERIUM- GRANULOSUM- E COLI,BIOLOGICOS / INMUNOESTIMULANTE,MILILITROS // INYECTABLE * 50ML
27PROCG18P1829,INMUNOPET FCO 30 TABS,1829,UNIDAD,HOMEOPATICOS,MASCOTAS,PROCONVET SA,38814,30935,,,0,20.3,27PROCG18P182,TABLETA,HOMEOPATICO,MASCOTAS,TABLETAS * 30,INGREDIENTES NATURALES,HOMEOPATICOS / HOMEOPATICO,TABLETA // TABLETAS * 30
